name,value,year,lastValue,rank
TM Dilshan,109,2009,77,42
TM Dilshan,163,2009.1,109,37
TM Dilshan,170,2009.2,163,37
TM Dilshan,236,2009.3,170,34
TM Dilshan,245,2009.4,236,34
TM Dilshan,265,2009.5,245,35
TM Dilshan,291,2009.6,265,35
TM Dilshan,294,2009.7,291,38
TM Dilshan,307,2009.8,294,38
TM Dilshan,439,2009.9,307,27
TM Dilshan,447,2010,439,27
TM Dilshan,449,2010.1,447,30
TM Dilshan,467,2010.2,449,31
TM Dilshan,490,2010.3,467,30
TM Dilshan,490,2010.4,490,29
TM Dilshan,509,2010.5,490,29
TM Dilshan,509,2010.6,509,30
TM Dilshan,509,2010.7,509,32
TM Dilshan,509,2010.8,509,32
TM Dilshan,509,2010.9,509,33
TM Dilshan,522,2011,509,34
TM Dilshan,579,2011.1,522,32
TM Dilshan,585,2011.2,579,32
TM Dilshan,589,2011.3,585,34
TM Dilshan,610,2011.4,589,34
TM Dilshan,611,2011.5,610,36
TM Dilshan,635,2011.6,611,37
TM Dilshan,644,2011.7,635,38
TM Dilshan,675,2011.8,644,36
TM Dilshan,707,2011.9,675,40
TM Dilshan,717,2012,707,40
TM Dilshan,804,2012.1,717,36
TM Dilshan,806,2012.2,804,37
TM Dilshan,849,2012.3,806,35
TM Dilshan,902,2012.4,849,33
TM Dilshan,960,2012.5,902,29
TM Dilshan,1028,2012.6,960,27
TM Dilshan,1030,2012.7,1028,27
TM Dilshan,1047,2012.8,1030,27
TM Dilshan,1047,2012.9,1047,30
TM Dilshan,1051,2013,1047,30
TM Dilshan,1074,2013.1,1051,30
TM Dilshan,1105,2013.2,1074,29
TM Dilshan,1150,2013.3,1105,27
TM Dilshan,1169,2013.4,1150,28
TM Dilshan,1169,2013.5,1169,30
TM Dilshan,1169,2013.6,1169,32
TM Dilshan,1169,2013.7,1169,33
TM Dilshan,1169,2013.8,1169,33
TM Dilshan,1169,2013.9,1169,34
TM Dilshan,1169,2014,1169,34
TM Dilshan,1169,2014.1,1169,35
TM Dilshan,1169,2014.2,1169,35
TM Dilshan,1169,2014.3,1169,36
TM Dilshan,1169,2014.4,1169,36
TM Dilshan,1169,2014.5,1169,37
TM Dilshan,1169,2014.6,1169,37
TM Dilshan,1169,2014.7,1169,37
TM Dilshan,1169,2014.8,1169,38
TM Dilshan,1169,2014.9,1169,40
TM Dilshan,1169,2015,1169,40
TM Dilshan,1169,2015.1,1169,40
TM Dilshan,1169,2015.2,1169,40
TM Dilshan,1169,2015.3,1169,40
TM Dilshan,1169,2015.4,1169,40
TM Dilshan,1169,2015.5,1169,40
TM Dilshan,1169,2015.6,1169,40
TM Dilshan,1169,2015.7,1169,40
TM Dilshan,1169,2015.8,1169,40
TM Dilshan,1169,2015.9,1169,40
TM Dilshan,1169,2016,1169,40
TM Dilshan,1169,2016.1,1169,41
TM Dilshan,1169,2016.2,1169,41
TM Dilshan,1169,2016.3,1169,43
TM Dilshan,1169,2016.4,1169,43
TM Dilshan,1169,2016.5,1169,44
TM Dilshan,1169,2016.6,1169,44
TM Dilshan,1169,2016.7,1169,45
TM Dilshan,1169,2016.8,1169,46
TM Dilshan,1169,2016.9,1169,46
TM Dilshan,1169,2017,1169,47
TM Dilshan,1169,2017.1,1169,47
TM Dilshan,1169,2017.2,1169,47
TM Dilshan,1169,2017.3,1169,47
TM Dilshan,1169,2017.4,1169,48
TM Dilshan,1169,2017.5,1169,48
TM Dilshan,1169,2017.6,1169,48
TM Dilshan,1169,2017.7,1169,48
TM Dilshan,1169,2017.8,1169,48
TM Dilshan,1169,2017.9,1169,49
TM Dilshan,1169,2018,1169,49
TM Dilshan,1169,2018.1,1169,50
TM Dilshan,1169,2018.2,1169,50
TM Dilshan,1169,2018.3,1169,50
TM Dilshan,1169,2018.4,1169,50
TM Dilshan,1169,2018.5,1169,50
TM Dilshan,1169,2018.6,1169,50
TM Dilshan,1169,2018.7,1169,50
TM Dilshan,1169,2018.8,1169,51
TM Dilshan,1169,2018.9,1169,55
TM Dilshan,1169,2019,1169,54
TM Dilshan,1169,2019.1,1169,54
TM Dilshan,1169,2019.2,1169,54
TM Dilshan,1169,2019.3,1169,55
TM Dilshan,1169,2019.4,1169,55
TM Dilshan,1169,2019.5,1169,55
TM Dilshan,1169,2019.6,1169,55
TM Dilshan,1169,2019.7,1169,56
TM Dilshan,1169,2019.8,1169,57
TM Dilshan,1169,2019.9,1169,58
TM Dilshan,1169,2020,1169,58
TM Dilshan,1169,2020.1,1169,59
TM Dilshan,1169,2020.2,1169,59
TM Dilshan,1169,2020.3,1169,59
TM Dilshan,1169,2020.4,1169,59
TM Dilshan,1169,2020.5,1169,59
TM Dilshan,1169,2020.6,1169,59
TM Dilshan,1169,2020.7,1169,59
TM Dilshan,1169,2020.8,1169,61
TM Dilshan,1169,2020.9,1169,63
V Kohli,1,2008,1169,49
V Kohli,6,2008.1,1,49
V Kohli,26,2008.2,6,45
V Kohli,32,2008.3,26,44
V Kohli,38,2008.4,32,44
V Kohli,47,2008.5,38,43
V Kohli,97,2008.6,47,41
V Kohli,98,2008.7,97,41
V Kohli,133,2008.8,98,35
V Kohli,192,2008.9,133,26
V Kohli,198,2009,192,26
V Kohli,221,2009.1,198,30
V Kohli,263,2009.2,221,26
V Kohli,263,2009.3,263,30
V Kohli,295,2009.4,263,27
V Kohli,303,2009.5,295,29
V Kohli,318,2009.6,303,29
V Kohli,343,2009.7,318,28
V Kohli,375,2009.8,343,28
V Kohli,453,2009.9,375,24
V Kohli,453,2010,453,26
V Kohli,470,2010.1,453,27
V Kohli,475,2010.2,470,29
V Kohli,497,2010.3,475,28
V Kohli,518,2010.4,497,27
V Kohli,540,2010.5,518,25
V Kohli,575,2010.6,540,25
V Kohli,595,2010.7,575,24
V Kohli,627,2010.8,595,22
V Kohli,683,2010.9,627,23
V Kohli,710,2011,683,23
V Kohli,735,2011.1,710,24
V Kohli,796,2011.2,735,19
V Kohli,841,2011.3,796,20
V Kohli,878,2011.4,841,18
V Kohli,926,2011.5,878,18
V Kohli,961,2011.6,926,15
V Kohli,1003,2011.7,961,15
V Kohli,1053,2011.8,1003,13
V Kohli,1266,2011.9,1053,9
V Kohli,1269,2012,1266,9
V Kohli,1272,2012.1,1269,9
V Kohli,1337,2012.2,1272,9
V Kohli,1373,2012.3,1337,8
V Kohli,1396,2012.4,1373,8
V Kohli,1413,2012.5,1396,8
V Kohli,1428,2012.6,1413,9
V Kohli,1461,2012.7,1428,8
V Kohli,1518,2012.8,1461,8
V Kohli,1701,2012.9,1518,7
V Kohli,1714,2013,1701,7
V Kohli,1775,2013.1,1714,7
V Kohli,1812,2013.2,1775,7
V Kohli,1866,2013.3,1812,7
V Kohli,1929,2013.4,1866,7
V Kohli,1930,2013.5,1929,7
V Kohli,1942,2013.6,1930,7
V Kohli,1948,2013.7,1942,7
V Kohli,1980,2013.8,1948,7
V Kohli,2225,2013.9,1980,7
V Kohli,2261,2014,2225,7
V Kohli,2265,2014.1,2261,7
V Kohli,2306,2014.2,2265,6
V Kohli,2340,2014.3,2306,6
V Kohli,2347,2014.4,2340,6
V Kohli,2354,2014.5,2347,6
V Kohli,2378,2014.6,2354,6
V Kohli,2379,2014.7,2378,6
V Kohli,2390,2014.8,2379,6
V Kohli,2614,2014.9,2390,5
V Kohli,2623,2015,2614,5
V Kohli,2665,2015.1,2623,5
V Kohli,2688,2015.2,2665,5
V Kohli,2751,2015.3,2688,5
V Kohli,2804,2015.4,2751,4
V Kohli,2824,2015.5,2804,4
V Kohli,2829,2015.6,2824,4
V Kohli,2849,2015.7,2829,4
V Kohli,2879,2015.8,2849,4
V Kohli,3053,2015.9,2879,4
V Kohli,3106,2016,3053,4
V Kohli,3200,2016.1,3106,4
V Kohli,3226,2016.2,3200,4
V Kohli,3293,2016.3,3226,4
V Kohli,3361,2016.4,3293,4
V Kohli,3382,2016.5,3361,4
V Kohli,3453,2016.6,3382,4
V Kohli,3552,2016.7,3453,3
V Kohli,3589,2016.8,3552,3
V Kohli,3868,2016.9,3589,2
V Kohli,3934,2017,3868,2
V Kohli,3959,2017.1,3934,2
V Kohli,4015,2017.2,3959,1
V Kohli,4016,2017.3,4015,1
V Kohli,4030,2017.4,4016,1
V Kohli,4070,2017.5,4030,1
V Kohli,4086,2017.6,4070,1
V Kohli,4093,2017.7,4086,2
V Kohli,4104,2017.8,4093,3
V Kohli,4170,2017.9,4104,3
V Kohli,4233,2018,4170,3
V Kohli,4253,2018.1,4233,3
V Kohli,4301,2018.2,4253,3
V Kohli,4382,2018.3,4301,2
V Kohli,4429,2018.4,4382,2
V Kohli,4456,2018.5,4429,1
V Kohli,4493,2018.6,4456,2
V Kohli,4537,2018.7,4493,1
V Kohli,4549,2018.8,4537,1
V Kohli,4720,2018.9,4549,1
V Kohli,4725,2019,4720,1
V Kohli,4779,2019.1,4725,1
V Kohli,4804,2019.2,4779,1
V Kohli,4862,2019.3,4804,1
V Kohli,4922,2019.4,4862,1
V Kohli,4961,2019.5,4922,1
V Kohli,5018,2019.6,4961,1
V Kohli,5034,2019.7,5018,1
V Kohli,5098,2019.8,5034,1
V Kohli,5170,2019.9,5098,1
V Kohli,5202,2020,5170,1
V Kohli,5216,2020.1,5202,1
V Kohli,5218,2020.2,5216,1
V Kohli,5233,2020.3,5218,1
V Kohli,5249,2020.4,5233,1
V Kohli,5334,2020.5,5249,1
V Kohli,5401,2020.6,5334,1
V Kohli,5434,2020.7,5401,1
V Kohli,5497,2020.8,5434,1
V Kohli,5679,2020.9,5497,1
V Sehwag,3,2008,5679,45
V Sehwag,47,2008.1,3,25
V Sehwag,61,2008.2,47,24
V Sehwag,83,2008.3,61,25
V Sehwag,136,2008.4,83,18
V Sehwag,163,2008.5,136,12
V Sehwag,174,2008.6,163,18
V Sehwag,220,2008.7,174,12
V Sehwag,228,2008.8,220,15
V Sehwag,320,2008.9,228,16
V Sehwag,357,2009,320,16
V Sehwag,375,2009.1,357,15
V Sehwag,380,2009.2,375,16
V Sehwag,392,2009.3,380,17
V Sehwag,400,2009.4,392,19
V Sehwag,407,2009.5,400,20
V Sehwag,425,2009.6,407,18
V Sehwag,430,2009.7,425,19
V Sehwag,432,2009.8,430,23
V Sehwag,480,2009.9,432,21
V Sehwag,488,2010,480,21
V Sehwag,531,2010.1,488,21
V Sehwag,553,2010.2,531,21
V Sehwag,608,2010.3,553,20
V Sehwag,615,2010.4,608,19
V Sehwag,619,2010.5,615,19
V Sehwag,624,2010.6,619,19
V Sehwag,643,2010.7,624,19
V Sehwag,669,2010.8,643,20
V Sehwag,741,2010.9,669,17
V Sehwag,752,2011,741,19
V Sehwag,754,2011.1,752,20
V Sehwag,771,2011.2,754,22
V Sehwag,787,2011.3,771,22
V Sehwag,827,2011.4,787,22
V Sehwag,835,2011.5,827,22
V Sehwag,852,2011.6,835,22
V Sehwag,889,2011.7,852,21
V Sehwag,909,2011.8,889,20
V Sehwag,968,2011.9,909,21
V Sehwag,983,2012,968,23
V Sehwag,983,2012.1,983,23
V Sehwag,1005,2012.2,983,22
V Sehwag,1005,2012.3,1005,22
V Sehwag,1063,2012.4,1005,19
V Sehwag,1065,2012.5,1063,20
V Sehwag,1128,2012.6,1065,19
V Sehwag,1197,2012.7,1128,18
V Sehwag,1258,2012.8,1197,17
V Sehwag,1416,2012.9,1258,16
V Sehwag,1440,2013,1416,16
V Sehwag,1474,2013.1,1440,16
V Sehwag,1485,2013.2,1474,16
V Sehwag,1552,2013.3,1485,14
V Sehwag,1571,2013.4,1552,15
V Sehwag,1611,2013.5,1571,14
V Sehwag,1648,2013.6,1611,14
V Sehwag,1671,2013.7,1648,13
V Sehwag,1677,2013.8,1671,14
V Sehwag,1739,2013.9,1677,16
V Sehwag,1747,2014,1739,16
V Sehwag,1761,2014.1,1747,17
V Sehwag,1801,2014.2,1761,16
V Sehwag,1857,2014.3,1801,13
V Sehwag,1873,2014.4,1857,13
V Sehwag,1874,2014.5,1873,14
V Sehwag,1898,2014.6,1874,14
V Sehwag,1933,2014.7,1898,13
V Sehwag,2002,2014.8,1933,12
V Sehwag,2178,2014.9,2002,11
V Sehwag,2178,2015,2178,11
V Sehwag,2199,2015.1,2178,11
V Sehwag,2232,2015.2,2199,11
V Sehwag,2253,2015.3,2232,11
V Sehwag,2258,2015.4,2253,11
V Sehwag,2259,2015.5,2258,11
V Sehwag,2261,2015.6,2259,11
V Sehwag,2267,2015.7,2261,12
V Sehwag,2267,2015.8,2267,12
V Sehwag,2267,2015.9,2267,13
V Sehwag,2267,2016,2267,15
V Sehwag,2267,2016.1,2267,15
V Sehwag,2267,2016.2,2267,15
V Sehwag,2267,2016.3,2267,16
V Sehwag,2267,2016.4,2267,17
V Sehwag,2267,2016.5,2267,17
V Sehwag,2267,2016.6,2267,18
V Sehwag,2267,2016.7,2267,19
V Sehwag,2267,2016.8,2267,19
V Sehwag,2267,2016.9,2267,22
V Shankar,5,2017,2267,91
V Shankar,15,2017.1,5,91
V Shankar,83,2017.2,15,90
V Shankar,111,2017.3,83,90
V Shankar,111,2017.4,111,91
V Shankar,111,2017.5,111,92
V Shankar,111,2017.6,111,92
V Shankar,111,2017.7,111,92
V Shankar,111,2017.8,111,92
V Shankar,111,2017.9,111,92
V Shankar,133,2018,111,92
V Shankar,139,2018.1,133,92
V Shankar,140,2018.2,139,92
V Shankar,167,2018.3,140,93
V Shankar,175,2018.4,167,93
V Shankar,200,2018.5,175,93
V Shankar,225,2018.6,200,93
V Shankar,249,2018.7,225,93
V Shankar,284,2018.8,249,92
